Project Name,Likely Go-ahead,Field Type,Country,Region,Group,Hydrocarbon,Depth,Field/Block,Play Type,Operator,Partner1,Partner2,Partner3,Partner4,Partner5,First Oil Year,Sanctioned,Project Status,Comments,Gas Reserves (mmboe),Liquids Reserves (mmbbl),Total Reserves (mmboe),API,Sulfur,Measure Names,Measure Values
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,2025_Q1,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,2024_Q4,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,2024_Q3,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,2024_Q2,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,2024_Q1,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,Partner5 Share %,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,Partner4 Share %,10
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,Partner3 Share %,13.5
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,Partner2 Share %,18
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,Partner1 Share %,29.25
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,Operator Share %,29.25
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , , 2029_Q4,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , , 2029_Q3,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , , 2029_Q2,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , , 2029_Q1,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , , 2028_Q4,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , , 2028_Q3,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,2028_Q2,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,2028_Q1,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,2027_Q4,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,2027_Q3,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,2027_Q2,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,2027_Q1,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,2026_Q4,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,2026_Q3,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,2026_Q2,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,2026_Q1,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,2025_Q4,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,2025_Q3,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,2025_Q2,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,2025_Q1,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,2024_Q4,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,2024_Q3,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,2024_Q2,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,2024_Q1,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,Partner5 Share %,
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,Partner4 Share %,10
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,Partner3 Share %,18
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,Partner2 Share %,27
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,Partner1 Share %,18
Owowo,Yes,Offshore,Nigeria,Africa,Opec-Plus,Oil,Deep,Owowo,Deepwater,Exxon Mobil,TotalEnergies,Chevron,China National Offshore Oil Corp. (CNOOC),Nigerian Petroleum Development Co. (NPDC), , ,No,Appraisal,"Feb. 2025: More projects are expected to see FID this year, including Exxon’s Owowo project, which could add another 40,000-45,000 b/d.", , , , , ,Operator Share %,27
Upper Zakum Expansion - UZ1000,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Adnoc,Exxon Mobil,Inpex, , , ,Yes,Onstream,"As of late 2021 the field was capable of pumping 1 million b/d on a sustained basis. Actual output, however, was closer to 750,000 b/d in early 2022  due to Opec-plus commitments.",,,,Medium,Sour, 2029_Q4,
Upper Zakum Expansion - UZ1000,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Adnoc,Exxon Mobil,Inpex, , , ,Yes,Onstream,"As of late 2021 the field was capable of pumping 1 million b/d on a sustained basis. Actual output, however, was closer to 750,000 b/d in early 2022  due to Opec-plus commitments.",,,,Medium,Sour, 2029_Q3,
Upper Zakum Expansion - UZ1000,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Adnoc,Exxon Mobil,Inpex, , , ,Yes,Onstream,"As of late 2021 the field was capable of pumping 1 million b/d on a sustained basis. Actual output, however, was closer to 750,000 b/d in early 2022  due to Opec-plus commitments.",,,,Medium,Sour, 2029_Q2,
Upper Zakum Expansion - UZ1000,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Adnoc,Exxon Mobil,Inpex, , , ,Yes,Onstream,"As of late 2021 the field was capable of pumping 1 million b/d on a sustained basis. Actual output, however, was closer to 750,000 b/d in early 2022  due to Opec-plus commitments.",,,,Medium,Sour, 2029_Q1,
Upper Zakum Expansion - UZ1000,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Adnoc,Exxon Mobil,Inpex, , , ,Yes,Onstream,"As of late 2021 the field was capable of pumping 1 million b/d on a sustained basis. Actual output, however, was closer to 750,000 b/d in early 2022  due to Opec-plus commitments.",,,,Medium,Sour, 2028_Q4,
Upper Zakum Expansion - UZ1000,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Adnoc,Exxon Mobil,Inpex, , , ,Yes,Onstream,"As of late 2021 the field was capable of pumping 1 million b/d on a sustained basis. Actual output, however, was closer to 750,000 b/d in early 2022  due to Opec-plus commitments.",,,,Medium,Sour, 2028_Q3,
Upper Zakum Expansion - UZ1000,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Adnoc,Exxon Mobil,Inpex, , , ,Yes,Onstream,"As of late 2021 the field was capable of pumping 1 million b/d on a sustained basis. Actual output, however, was closer to 750,000 b/d in early 2022  due to Opec-plus commitments.",,,,Medium,Sour,2028_Q2,
Upper Zakum Expansion - UZ1000,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Adnoc,Exxon Mobil,Inpex, , , ,Yes,Onstream,"As of late 2021 the field was capable of pumping 1 million b/d on a sustained basis. Actual output, however, was closer to 750,000 b/d in early 2022  due to Opec-plus commitments.",,,,Medium,Sour,2028_Q1,
Upper Zakum Expansion - UZ1000,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Adnoc,Exxon Mobil,Inpex, , , ,Yes,Onstream,"As of late 2021 the field was capable of pumping 1 million b/d on a sustained basis. Actual output, however, was closer to 750,000 b/d in early 2022  due to Opec-plus commitments.",,,,Medium,Sour,2027_Q4,
Upper Zakum Expansion - UZ1000,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Adnoc,Exxon Mobil,Inpex, , , ,Yes,Onstream,"As of late 2021 the field was capable of pumping 1 million b/d on a sustained basis. Actual output, however, was closer to 750,000 b/d in early 2022  due to Opec-plus commitments.",,,,Medium,Sour,2027_Q3,
Upper Zakum Expansion - UZ1000,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Adnoc,Exxon Mobil,Inpex, , , ,Yes,Onstream,"As of late 2021 the field was capable of pumping 1 million b/d on a sustained basis. Actual output, however, was closer to 750,000 b/d in early 2022  due to Opec-plus commitments.",,,,Medium,Sour,2027_Q2,
